Date,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
8/27/2022,75,3,7635,1620175828000,1635,4965,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,5,3,6788,1624754520000,788,5812,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,222,3,6442,1658556713000,442,6158,TRUE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,103,2,5875,1649951695000,4075,125,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,80,2,5788,1608963793000,3988,212,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,432,2,5712,1652661305000,3912,288,TRUE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,106,2,5620,1655433872000,3820,380,TRUE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,10,2,5512,1658976718000,3712,488,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,99,2,5300,1661066276000,3500,700,TRUE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,98,2,4905,1642635953000,3105,1095,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,11,2,4168,1586938679000,2368,1832,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,74,2,4144,1640066099000,2344,1856,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,20,2,4086,1658971205000,2286,1914,TRUE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,245,2,3792,1647400261000,1992,2208,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,876,2,3619,1621147143000,1819,2381,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,518,2,3427,1606168064000,1627,2573,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,77,2,3341,1613451899000,1541,2659,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,121,2,2954,1658550924000,1154,3046,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,19,2,2949,1574989977000,1149,3051,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,79,2,2917,1653190596000,1117,3083,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,102,2,2818,1613025050000,1018,3182,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,91,2,2378,1613026862000,578,3622,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,62,2,2376,1653927420000,576,3624,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,1,2,2299,1643849395000,499,3701,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,203,2,2285,1543702873000,485,3715,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,27,2,2001,1654806776000,201,3999,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,412,2,1813,1638329432000,13,4187,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,25,1,1681,1645485847000,1681,119,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,110,1,1595,1621398684000,1595,205,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,92,1,1584,1617591821000,1584,216,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,120,1,1529,1543223694000,1529,271,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,82,1,1522,1628786144000,1522,278,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,421,1,1450,1622863445000,1450,350,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,127,1,1435,1621395592000,1435,365,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,246,1,1381,1646546105000,1381,419,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,89,1,1339,1641102325000,1339,461,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,17,1,1308,1540542856000,1308,492,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,101,1,1304,1652663302000,1304,496,TRUE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,18,1,1297,1539491657000,1297,503,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,238,1,1292,1650046756000,1292,508,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,104,1,1222,1608172114000,1222,578,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,154,1,1211,1653964716000,1211,589,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,157,1,1173,1640062763000,1173,627,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,16,1,1128,1582165633000,1128,672,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,15,1,1078,1542020682000,1078,722,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,142,1,1024,1613013645000,1024,776,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,12,1,975,1618880636000,975,825,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,163,1,967,1653805088000,967,833,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,38,1,949,1541490451000,949,851,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,37,1,933,1582943956000,933,867,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,36,1,872,1542354338000,872,928,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,2,1,861,1654058956000,861,939,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,29,1,794,1659134840000,794,1006,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,555,1,763,1621397007000,763,1037,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,35,1,709,1659305364000,709,1091,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,28,1,580,1613019879000,580,1220,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,31,1,553,1606161359000,553,1247,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,41,1,508,1655068327000,508,1292,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,221,1,323,1656298563000,323,1477,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,45,1,314,1630821106000,314,1486,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,117,1,306,1641238795000,306,1494,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,8,1,305,1651681465000,305,1495,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,267,1,287,1546073303000,287,1513,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,63,1,257,1654223732000,257,1543,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,7,1,252,1613023582000,252,1548,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,53,1,246,1657259196000,246,1554,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,254,1,191,1541323284000,191,1609,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,112,1,186,1547622661000,186,1614,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,711,1,184,1649710018000,184,1616,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,61,1,176,1651720843000,176,1624,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,57,1,174,1542178250000,174,1626,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,44,1,173,1658195146000,173,1627,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,240,1,155,1620269348000,155,1645,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,115,1,153,1540530913000,153,1647,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,111,1,147,1622593438000,147,1653,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,43,1,146,1544056490000,146,1654,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,59,1,132,1546064760000,132,1668,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,33,1,123,1618882002000,123,1677,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,498,1,118,1605252053000,118,1682,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,136,1,114,1546239417000,114,1686,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,161,1,105,1613619865000,105,1695,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,34,1,90,1550103006000,90,1710,FALSE,0,Y-b-RCF_7Ac9Sj2w1E6PsXYRG-bzzbixVwR_BhujzpqxHFGv
8/27/2022,234,7,196801,1661225850000,175201,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,9,7,174486,1661034967000,152886,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,4,7,135290,1661053282000,113690,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,33,7,126571,1661118529000,104971,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,99,7,121245,1656039274000,99645,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,72,7,108224,1660786761000,86624,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,84,7,96438,1657591633000,74838,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,268,7,86724,1661147980000,65124,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,45,7,84048,1652406733000,62448,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,54,7,75912,1642297700000,54312,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,120,7,75346,1658807071000,53746,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,876,7,74174,1661038415000,52574,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,24,7,74088,1657997788000,52488,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,76,7,68994,1660540971000,47394,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,412,7,68428,1660543099000,46828,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,875,6,65501,1660191768000,43901,0,TRUE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,19,7,65487,1653811736000,43887,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,30,7,63952,1661139693000,42352,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,64,7,63799,1660873491000,42199,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,11,7,62027,1661031929000,40427,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,50,7,53251,1651543576000,31651,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,13,7,50303,1659757400000,28703,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,80,7,48390,1659585679000,26790,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,141,7,45869,1661028539000,24269,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,523,6,42335,1654923558000,20735,0,FALSE,2,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,134,6,42222,1655521177000,20622,0,TRUE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,82,7,41823,1660195807000,20223,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,254,6,41138,1660334487000,19538,0,TRUE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,98,6,40420,1601177767000,18820,0,FALSE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,78,6,39554,1659923383000,17954,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,17,6,38367,1650597071000,16767,0,FALSE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,777,7,36873,1660790414000,15273,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,203,7,36382,1655674039000,14782,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,106,7,36326,1660538268000,14726,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,29,6,34265,1627113382000,12665,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,15,6,33386,1657854989000,11786,0,FALSE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,517,6,32993,1659317588000,11393,0,FALSE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,3,6,32544,1630551919000,10944,0,FALSE,2,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,245,6,32344,1661030143000,10744,0,TRUE,2,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,28,6,31569,1653809627000,9969,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,43,6,31374,1650422235000,9774,0,FALSE,2,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,104,6,30905,1653825821000,9305,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,81,6,30635,1661116193000,9035,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,31,6,30477,1635723965000,8877,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,131,6,29179,1661133679000,7579,0,FALSE,2,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,10,5,27491,1655676762000,5891,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,887,6,26859,1658033941000,5259,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,62,5,26501,1659930174000,4901,0,TRUE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,266,6,25995,1659069080000,4395,0,TRUE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,235,6,25634,1657686954000,4034,0,TRUE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,79,6,25243,1650147526000,3643,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,246,5,24904,1649213172000,3304,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,555,5,23832,1660794176000,2232,0,TRUE,1,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,91,5,23081,1653816284000,1481,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,2,5,21742,1661228100000,142,0,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,48,5,21608,1660784420000,8,0,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,200,4,21252,1661125011000,8652,348,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,157,4,18897,1655863456000,6297,2703,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,360,4,18840,1652591319000,6240,2760,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,86,4,17757,1638691793000,5157,3843,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,39,4,17427,1644289014000,4827,4173,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,25,4,16525,1658809788000,3925,5075,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,22,4,16418,1650144850000,3818,5182,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,5,4,16179,1655695039000,3579,5421,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,163,4,16000,1659065446000,3400,5600,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,56,4,14027,1654312383000,1427,7573,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,350,4,13693,1657592904000,1093,7907,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,236,4,13060,1653854571000,460,8540,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,145,4,12945,1658206351000,345,8655,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,142,3,12581,1659668666000,6581,19,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,421,3,11750,1650163665000,5750,850,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,498,3,11670,1657428572000,5670,930,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,14,3,10573,1650186261000,4573,2027,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,103,3,10377,1651284263000,4377,2223,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,26,3,9748,1658979880000,3748,2852,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,111,3,9451,1657847156000,3451,3149,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,202,3,9039,1655688754000,3039,3561,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,122,3,8544,1650662647000,2544,4056,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,58,3,8044,1658633059000,2044,4556,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,77,3,7938,1656132330000,1938,4662,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,110,3,7764,1647163189000,1764,4836,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,75,3,7606,1660337102000,1606,4994,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,38,3,7407,1594001102000,1407,5193,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,117,3,7338,1650090441000,1338,5262,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,121,3,7212,1649468345000,1212,5388,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,114,3,7190,1649647634000,1190,5410,FALSE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
8/27/2022,112,3,6419,1651445082000,419,6181,TRUE,0,8Ak9fRTxJIlLFzHcHOcAHcu2nmi4_hPPnOaxyWaA7tGq5wJF
