Date,championId,championLevel,championPoints,lastPlayTime,championPointsSinceLastLevel,championPointsUntilNextLevel,chestGranted,tokensEarned,summonerId
8/27/2022,1,4,14425,1646071238000,1825,7175,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,110,4,14213,1659620761000,1613,7387,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,81,4,14179,1661485317000,1579,7421,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,57,4,14141,1661645760000,1541,7459,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,876,4,14037,1659676551000,1437,7563,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,126,4,13684,1659929995000,1084,7916,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,76,4,12983,1653556925000,383,8617,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,74,4,12951,1654559036000,351,8649,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,111,4,12867,1638810252000,267,8733,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,104,3,12178,1659544606000,6178,422,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,517,3,12010,1658826390000,6010,590,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,90,3,11824,1660511668000,5824,776,TRUE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
8/27/2022,86,3,11569,1625639260000,5569,1031,FALSE,0,vBrYfjxI-dF_QLzo6JnZfJCIBs02iRWw2iJUqPOjVjCCWNRb
